ID,Timestamp,Entity Type,Entity ID,Action,User ID,Severity,Category,IP Address
13b397dd-278c-4a42-92d1-7c0e77abdb18,2025-08-26T10:09:37.000Z,admin_action,user@example.com,access_denied,,high,system,
2d96a57b-f603-4064-a54c-e2c79ffff830,2025-08-26T10:09:07.000Z,admin_action,student@example.com,access_denied,,high,system,
9bb48c87-e8ad-49a2-bc88-42df717c4b2b,2025-08-26T10:08:37.000Z,admin_action,parent@example.com,access_denied,,high,system,
5ef38e3b-8595-4b63-898a-1fbf9045c6fb,2025-08-26T10:08:07.000Z,admin_action,test@example.com,access_denied,,high,system,
9e4af139-f633-410c-8f36-24d79cc43a3c,2025-08-26T10:07:37.000Z,admin_action,test@example.com,access_denied,,high,system,
780bc2a5-2ad4-42ba-b987-d27f1a95215b,2025-08-26T10:07:07.000Z,admin_action,test@example.com,access_denied,,high,system,
10d40870-11af-433c-84f9-ec22490daca2,2025-08-26T10:06:37.000Z,admin_action,test@example.com,access_denied,,high,system,
15ac8f8b-a789-4103-8839-da06761c36e3,2025-08-26T10:05:21.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
c0ce8cd9-c7ea-4128-90cd-c655d572d81a,2025-08-26T10:05:21.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
6894363a-3833-4968-81de-a3d70f1b7e7e,2025-08-26T10:05:20.000Z,admin_action,b6a5757c-54e6-4151-ab76-d663a48a0d30,create,,low,compliance,
95eba8ea-dd2e-47b3-a7f9-29d35b683ccf,2025-08-26T10:05:20.000Z,admin_action,2261d102-ad89-4cb9-b81b-d13b4bd82411,create,,low,compliance,
c886e775-83cc-47d3-a918-2114206ca452,2025-08-26T10:05:20.000Z,admin_action,251da6c8-2702-4906-b8a3-6e33293886cf,create,,low,compliance,
d77b8eb1-a367-4e4f-83bf-ae0611584ec1,2025-08-26T10:05:20.000Z,admin_action,0e7ab27e-cf63-434f-9dfe-9df361daa361,create,,low,compliance,
31a58a6a-03cf-438a-ad3e-9569d40d0988,2025-08-26T09:58:59.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
0079912e-b35f-4c33-840c-f87b7ec4dfae,2025-08-26T09:58:59.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
4e2c1511-99e7-4328-ae49-7b5b3b871fb7,2025-08-26T09:58:58.000Z,admin_action,800f81d6-aaf0-4b3f-9a61-9bfe77cc9085,create,,low,compliance,
7539f9c0-cdaa-498a-a166-c93b62fbfd04,2025-08-26T09:58:58.000Z,admin_action,65bbf1c9-598f-4f6d-867f-94fffbd634e2,create,,low,compliance,
2b396ff6-955f-4167-a856-09ea526bccc5,2025-08-26T09:58:58.000Z,admin_action,4f205929-3ef7-4b16-b034-57b31a700594,create,,low,compliance,
79cc97b9-f5ee-4e65-9241-1ecafbc4d950,2025-08-26T09:58:57.000Z,admin_action,a4051c54-7d31-464e-8c02-bf160e3ba435,create,,low,compliance,
bb2b682d-13c5-4f63-86fb-e852984d9271,2025-08-26T09:43:09.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
fe1c98e3-8079-4189-8005-a7a7be344249,2025-08-26T09:43:09.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
2d3efd9b-3273-4b74-9b47-64cd048701be,2025-08-26T09:43:08.000Z,admin_action,7bccd0b5-7e21-4517-8f18-29f4569b45ec,create,,low,compliance,
759e4689-681e-4f81-9773-c09a4b89cb10,2025-08-26T09:43:08.000Z,admin_action,40adf2d7-bae2-4e78-a1fa-ed3c596c5c84,create,,low,compliance,
9e0344cd-0c8f-4768-9235-5606919d4036,2025-08-26T09:43:08.000Z,admin_action,71d3ca74-f4de-4458-b0df-f5db8b1ba379,create,,low,compliance,
6a49b5f6-8bae-480e-a03f-94b38633b192,2025-08-26T09:43:08.000Z,admin_action,84654baf-f61b-4939-8411-73ce664fad7c,create,,low,compliance,
