ID,Timestamp,Entity Type,Entity ID,Action,User ID,Severity,Category,IP Address
c96ef6b4-5b4a-4a91-bc6a-422ae41603bf,2025-08-26T14:20:30.000Z,student,anonymize-test-student-456,read,,medium,data_access,
e41c81df-09e8-4688-95c0-de2f53b01e0f,2025-08-26T14:20:30.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
32c8e8f3-6f55-4e16-9fa7-c91ea1cbeb5d,2025-08-26T14:20:29.000Z,admin_action,9212dc5e-f911-4d4d-9048-4482591593b4,create,,low,compliance,
3a16a4c5-97a1-4e4a-8d19-22d6180c5bc5,2025-08-26T14:20:29.000Z,admin_action,eae36e03-095d-4028-8183-9e450d56f112,create,,low,compliance,
4610e97d-8e90-4e32-8e01-96632d9e46ea,2025-08-26T14:20:29.000Z,student,gdpr-test-student-123,read,,medium,data_access,
55b67529-8732-416d-9800-c0f89e126ae1,2025-08-26T14:20:29.000Z,admin_action,c3f19672-a0bd-4932-89d5-19e72d7557dc,create,,low,compliance,
ce6e7a3a-4d19-461d-8a5e-35a0f7c7d964,2025-08-26T14:20:29.000Z,admin_action,76f95ff3-8d0e-42b5-8273-dd720efe2c93,create,,low,compliance,
e67edafb-bc5b-4bc1-b451-85773cc7e897,2025-08-26T14:20:29.000Z,student,gdpr-test-student-123,read,,medium,data_access,
fdfe3e16-b998-4d81-aa2c-d59a952ad915,2025-08-26T14:20:29.000Z,student,gdpr-test-student-123,read,,medium,data_access,
222fcd2f-3ee2-42df-b7a3-f62d1a214d9f,2025-08-26T14:07:41.000Z,admin_action,9f7851bb-c393-4f88-85d9-d19d92e97ad6,create,,low,compliance,
462317b2-f006-4a17-b9fb-4934068392ec,2025-08-26T14:07:41.000Z,student,anonymize-test-student-456,read,,medium,data_access,
637d919a-63cd-4e2a-8a60-d220f775e222,2025-08-26T14:07:41.000Z,student,gdpr-test-student-123,read,,medium,data_access,
7a8b1663-d938-419c-9aed-83ee77389334,2025-08-26T14:07:41.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
983bcaf5-8b08-4127-854d-3d4eed142af4,2025-08-26T14:07:41.000Z,student,gdpr-test-student-123,read,,medium,data_access,
abbd9fba-ba0d-4b65-87a1-afefdd183495,2025-08-26T14:07:41.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
dff365c9-7d28-458f-bc7f-788b34af4124,2025-08-26T14:07:41.000Z,student,gdpr-test-student-123,read,,medium,data_access,
08b47c75-cdf1-4c0a-bc19-18d64c38c945,2025-08-26T14:07:40.000Z,admin_action,2db3981e-d5f2-43e1-8171-ff6a8c515239,create,,low,compliance,
62532299-38c4-453b-8ae2-f473e1c17343,2025-08-26T14:07:40.000Z,admin_action,6eb53919-64d9-4bb2-b3c8-57de6adc8cb6,create,,low,compliance,
a2cbaf65-9290-4bf2-bee6-1a09100f270f,2025-08-26T14:07:40.000Z,admin_action,7861eef8-fb63-40b8-b6a9-8f0188160c3a,create,,low,compliance,
1da212e8-6839-4eeb-92b4-46fb0ca51842,2025-08-26T14:07:20.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
2da73f11-0f99-4e1d-a04c-420d511ef75d,2025-08-26T14:07:20.000Z,student,anonymize-test-student-456,read,,medium,data_access,
3b9d484d-7835-40e7-b3f0-449fed729337,2025-08-26T14:07:20.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
5435fadb-c95e-41f8-8d70-de7a1a11a9ec,2025-08-26T14:07:20.000Z,student,gdpr-test-student-123,read,,medium,data_access,
fc67d5ef-6069-4323-baa9-6e8da90e93eb,2025-08-26T14:07:20.000Z,student,gdpr-test-student-123,read,,medium,data_access,
13b65a34-1016-4eab-a093-8dde3acfce80,2025-08-26T14:07:19.000Z,admin_action,9c65f0e1-a423-4753-b404-5ffd3543a55b,create,,low,compliance,
204c8bec-9b5a-410e-b880-bd12881f8c81,2025-08-26T14:07:19.000Z,admin_action,3e67ed65-6877-453d-8c4a-9a3f62357194,create,,low,compliance,
6629956d-fdbc-4710-8119-8595012af20f,2025-08-26T14:07:19.000Z,student,gdpr-test-student-123,read,,medium,data_access,
9e2bf75d-ef15-4280-988b-b051339e0776,2025-08-26T14:07:19.000Z,admin_action,837e86a9-08ee-4ae6-bcd9-0b679af9ad62,create,,low,compliance,
f2ff98b8-ca79-421b-8d82-a1d9014a71fb,2025-08-26T14:07:19.000Z,admin_action,c0f90cb4-3622-4de8-9213-d2f859294cab,create,,low,compliance,
01882269-d3fd-4163-896b-dcf351e4c3b3,2025-08-26T14:06:59.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
e472ef49-d5d0-436f-8bde-1e1ea286d0c9,2025-08-26T14:06:59.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
31ad710d-a5b2-4b22-943e-5d2b6f31f102,2025-08-26T14:06:58.000Z,admin_action,9786295c-b51d-45d4-8f9d-cc1f4b2f27db,create,,low,compliance,
7045ed52-c529-4226-a103-9b9e027ae053,2025-08-26T14:06:58.000Z,admin_action,45d1d021-23e1-4b83-b202-563e392d70d1,create,,low,compliance,
80632906-951f-4eb8-8ce8-0ffe03412e8d,2025-08-26T14:06:58.000Z,admin_action,8be79ccc-ef1a-483b-9d0f-34d716f23034,create,,low,compliance,
a5affd93-30bd-4ad8-857d-5ff6edb4f738,2025-08-26T14:06:58.000Z,admin_action,fd3c72ea-1536-4ecc-b4e1-4c33fb677dea,create,,low,compliance,
c25cba2c-c524-4ab7-9d3e-e1fbafbd95ab,2025-08-26T14:06:37.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
d1b4e6fb-0c45-4c5c-850f-70c579d19abf,2025-08-26T14:06:37.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
1d3645ae-76a1-434a-a09e-7213286e0efe,2025-08-26T14:06:36.000Z,admin_action,97ae93db-c639-440c-ad29-7abdb9eb696b,create,,low,compliance,
c27c06af-b6de-433c-ac76-86195f883555,2025-08-26T14:06:36.000Z,admin_action,f23967b4-a56f-44a2-8e94-1b7ce6ff3736,create,,low,compliance,
ec1c77bd-f62d-4c31-8536-d497e62b9e85,2025-08-26T14:06:35.000Z,admin_action,18e719bb-b1b6-4e9b-b207-6e25aaaf4fc4,create,,low,compliance,
f2d399a4-2880-44b2-afe2-2b915188370b,2025-08-26T14:06:35.000Z,admin_action,fe83de22-791b-4051-bf34-bab0afa1b45d,create,,low,compliance,
73aac82d-3aff-4920-9104-4c58adcacd61,2025-08-26T14:02:32.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
92c6070a-f339-4ad0-9a0b-8154d0576b62,2025-08-26T14:02:32.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
f8ffefb1-c454-406a-b180-e7e7ebbd0428,2025-08-26T14:02:32.000Z,admin_action,0b05839b-d0e4-4313-a57b-6a020c727a48,create,,low,compliance,
2ba135f5-f9e1-4b3f-b0e3-9bc6e0afadf0,2025-08-26T14:02:31.000Z,admin_action,5d90d4bb-a07c-4df1-bf66-933f24f02500,create,,low,compliance,
866ac145-2e7a-4135-bbc4-bb81f3e19dc8,2025-08-26T14:02:31.000Z,admin_action,a936098a-ce46-4740-bcc0-211c9ec49b25,create,,low,compliance,
c59d7582-0a6c-4139-bdcd-2311b82f889d,2025-08-26T14:02:31.000Z,admin_action,4d7339b3-332c-4465-ac0e-0d258189cb20,create,,low,compliance,
00002c9f-35ea-455e-9704-4ea6c842afdd,2025-08-26T13:43:29.000Z,admin_action,db63bae1-9f1d-44a4-bd86-2a7ac2ca3233,create,,low,compliance,
0a77e99c-c5d6-4439-9517-89fead0f69ca,2025-08-26T13:43:29.000Z,admin_action,4fbc5b87-8dbf-48ac-ae93-61b279bbd851,create,,low,compliance,
7aa4fb99-7a35-435c-932e-9f2502a75282,2025-08-26T13:43:29.000Z,admin_action,d5632a66-b6f5-4d89-850c-6ef55d371c11,create,,low,compliance,
8eaa1e2f-812c-4279-83ae-dcd7a557147f,2025-08-26T13:43:29.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
d6ff123b-accd-46fb-a772-2dcd9ea46921,2025-08-26T13:43:29.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
fe6b6425-5c22-414b-9d63-e476b7496c4b,2025-08-26T13:43:29.000Z,admin_action,6771558c-3ba0-483b-81f2-3d972f88d713,create,,low,compliance,
9b8f60e0-78ef-447e-aab1-c5246cc3b17a,2025-08-26T13:41:03.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
ddb1d8c0-3084-414e-843a-7934088418fb,2025-08-26T13:41:03.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
0227ccce-10ea-448f-92c5-df7f6152ebe6,2025-08-26T13:41:02.000Z,admin_action,a2f58e99-138a-4b14-9f97-748c068c9891,create,,low,compliance,
78d3998f-9fd0-412e-b528-94b098a92aa8,2025-08-26T13:41:02.000Z,admin_action,66149e15-2fa6-4767-aa7e-396fc236c4be,create,,low,compliance,
eb9c0853-b992-40a4-9f3c-1c22d92b4885,2025-08-26T13:41:02.000Z,admin_action,f632076c-8ef8-499b-b12e-8df2c07748fd,create,,low,compliance,
ec33e653-2e08-4666-8040-612b0811f26e,2025-08-26T13:41:02.000Z,admin_action,6af508f7-42be-405e-b783-b1f8da0039f1,create,,low,compliance,
2e64e0d9-45ff-403c-adb1-b57f41ed1cfc,2025-08-26T13:35:01.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
bf07bef4-877e-460b-9782-040d62848d45,2025-08-26T13:35:01.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
1bd629e1-649c-4bd9-9c77-5d54586e1fe9,2025-08-26T13:35:00.000Z,admin_action,bdec148f-0215-413f-8f2f-2ce8cba676cf,create,,low,compliance,
54b5839d-75d5-41ee-a71c-0d5529a743d0,2025-08-26T13:35:00.000Z,admin_action,0ad9e583-6d0d-46ea-aa36-e224fcf74a7b,create,,low,compliance,
adc0fe9d-0c72-4c68-b267-ba4554cbcc20,2025-08-26T13:35:00.000Z,admin_action,430e393e-95ca-46ae-b7f1-931674f36b92,create,,low,compliance,
c5395c98-eef1-43e6-9634-e6d902928cca,2025-08-26T13:35:00.000Z,admin_action,1b3c8d2d-f047-46fb-ab5d-76ae61f12067,create,,low,compliance,
74647d9e-8fc7-4aa2-b3b4-bd21c0dc0388,2025-08-26T12:38:46.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
7ac62306-343d-4fa8-a721-3a7ab82ac257,2025-08-26T12:38:46.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
427d2df5-e10e-4585-b862-69b836c38b60,2025-08-26T12:38:45.000Z,admin_action,7886d78f-fda0-4439-b8dd-40a929d22f1f,create,,low,compliance,
2353e7c8-50a4-48eb-9de8-20c6ea51f5e5,2025-08-26T12:38:44.000Z,admin_action,8f2cfa5c-a5d1-450d-b84a-1360e9ed5797,create,,low,compliance,
70b2e07c-bf11-4a33-950d-a3a9607723b2,2025-08-26T12:38:44.000Z,admin_action,a95b0a0b-d769-42bc-863e-f15c51fc0f7f,create,,low,compliance,
baa86e24-b378-42e3-8a8f-d76b99b8e02d,2025-08-26T12:38:44.000Z,admin_action,2d2cb3bc-8e3e-44a7-9a71-478ab107028d,create,,low,compliance,
02e1c7b5-523b-440d-9424-d21dd9a70c74,2025-08-26T12:37:56.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
3bc5d87b-106e-4342-b6b1-9ee726fbddea,2025-08-26T12:37:56.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
4246e846-63e3-4324-8a17-0e6a63795bea,2025-08-26T12:37:55.000Z,admin_action,bab91938-d434-4a93-b914-6dbd3c4277b6,create,,low,compliance,
01ed7bcf-4713-44ee-878f-c5c8c51707e9,2025-08-26T12:37:54.000Z,admin_action,7b57356d-04f8-460d-b70f-edc1baf16ffb,create,,low,compliance,
0c50e31b-84c5-45ab-9f33-98ba2b9eba87,2025-08-26T12:37:54.000Z,admin_action,b294b24d-141e-4366-9f8c-6fa13d89e8f7,create,,low,compliance,
829e5b9f-5138-4bc4-a5f5-281960bfcdd7,2025-08-26T12:37:54.000Z,admin_action,3dfa2c94-c5a2-44c7-b0c3-83696b14dc92,create,,low,compliance,
4872c73e-2cd3-4a71-9dff-6eea70af0420,2025-08-26T12:23:35.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
b51b5a71-7b5a-41cb-8022-09e0c83a7e4f,2025-08-26T12:23:35.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
2f0e0591-d94d-473d-8f4a-ed64aa58218a,2025-08-26T12:23:34.000Z,admin_action,b70b5791-8bc6-4eb0-a52e-cb30d253fbb1,create,,low,compliance,
41d27937-148f-46d8-b2fd-ccf8a94b7f80,2025-08-26T12:23:34.000Z,admin_action,7c0ca6d8-c295-44df-862a-bf25e84dab2a,create,,low,compliance,
a01bffab-b8d5-4371-8046-2d20da6010ea,2025-08-26T12:23:34.000Z,admin_action,8902fc4c-881d-483d-a803-e505717e0afd,create,,low,compliance,
f0ada6d0-f459-4ede-8138-045547adbb78,2025-08-26T12:23:33.000Z,admin_action,d4367e23-6faf-4b31-92c7-182370160678,create,,low,compliance,
8cc9878b-4d7a-4cdd-9ed1-99b88881b70f,2025-08-26T12:23:17.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
c6490ab3-ba90-4527-a67f-582dc55ee795,2025-08-26T12:23:17.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
519de012-2ac5-4fba-a71e-d5d1f083a301,2025-08-26T12:23:16.000Z,admin_action,034fb8f8-c385-442f-947f-cbfd4b8ed9f0,create,,low,compliance,
557018d3-8c6c-4f46-b42c-92bbe58a9ab8,2025-08-26T12:23:16.000Z,admin_action,7018b1e5-2621-4f98-9477-2b5747933a88,create,,low,compliance,
9081b054-fcdf-425a-b099-208b988239da,2025-08-26T12:23:16.000Z,admin_action,c05f1585-e440-40d6-871d-370424802a39,create,,low,compliance,
bf9c460a-1ec5-45f4-9f8c-16665dd97a09,2025-08-26T12:23:16.000Z,admin_action,9e10b755-b221-4e75-9fee-2f9b52ef472c,create,,low,compliance,
87eabaab-a65e-4851-a9f1-50bc62d87daf,2025-08-26T12:19:43.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
a85b29b8-ba43-4e8c-8e1a-1dd4cce88421,2025-08-26T12:19:43.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
055cfd62-6b50-4234-8b6a-1b7d14a2a52d,2025-08-26T12:19:42.000Z,admin_action,f416c224-36e0-46aa-958f-ceae2cf1914e,create,,low,compliance,
2ce06ac2-6b0a-4680-ac85-79c1abeb76bb,2025-08-26T12:19:42.000Z,admin_action,2748ea54-b567-4d11-ad74-2d5ee8474ff9,create,,low,compliance,
bf628802-9383-469b-b772-b91a04f28f31,2025-08-26T12:19:42.000Z,admin_action,3b0ca2b0-3754-47bc-86ee-87aa176b5c70,create,,low,compliance,
bff0317f-9f09-4ab8-847e-a6c2f3e26430,2025-08-26T12:19:42.000Z,admin_action,4e803261-d85c-4893-a538-9eb44c37fb21,create,,low,compliance,
af407ee9-19ee-4459-bf7e-ac06bc41df8c,2025-08-26T12:19:19.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
b5241067-5bca-4464-beaa-462c88dc4d5c,2025-08-26T12:19:19.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
24575665-7368-450e-b29f-180d2f6b4a97,2025-08-26T12:19:18.000Z,admin_action,a07a1e5e-0190-4bc8-ab63-56123671500c,create,,low,compliance,
49ecc8b0-5f7b-4489-bfbe-929f80eba605,2025-08-26T12:19:18.000Z,admin_action,6711b1b0-4a40-4219-9eb4-4fc338fbe981,create,,low,compliance,
653bd467-c216-4c3e-b66e-34f7913522f6,2025-08-26T12:19:18.000Z,admin_action,3f050d8d-44db-4bca-a208-27c20b345c5e,create,,low,compliance,
d7192e2f-47fc-4ec3-9420-0518ead5692d,2025-08-26T12:19:18.000Z,admin_action,c359c0a4-6374-4ea5-acff-fb22b9f152a2,create,,low,compliance,
26555892-34a7-4309-a781-cacfef94f1af,2025-08-26T12:13:10.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
346881c4-2783-42c1-9f5c-5f5e9b96353f,2025-08-26T12:13:10.000Z,admin_action,904ad668-6380-47db-b4f5-00be7a03d0d9,create,,low,compliance,
a76024a4-27bc-436d-8113-b72dfe1d57f4,2025-08-26T12:13:10.000Z,admin_action,adafcbaf-9766-4b7a-9af3-c83dbda6345c,create,,low,compliance,
f1c3931a-29a3-499a-b2a2-a508237b554d,2025-08-26T12:13:10.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
80b3de85-296d-435b-bddf-a4290dfb756b,2025-08-26T12:13:09.000Z,admin_action,a28a08ba-5d2f-4382-bb84-313b79aae559,create,,low,compliance,
954b9261-d088-44a0-8a40-d766fd493dfa,2025-08-26T12:13:09.000Z,admin_action,e686d434-dd22-40c1-ac24-2b3fe919a3b0,create,,low,compliance,
828cab7d-8596-43c0-814c-1b3b8df0b8d9,2025-08-26T12:05:20.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
f7274f16-bf3b-48c4-9029-0481d99124a1,2025-08-26T12:05:20.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
7022fdd2-b93b-4730-9a9a-254a17cbfe7c,2025-08-26T12:05:19.000Z,admin_action,56395eef-a31d-4d36-9371-d24ffd8b66e6,create,,low,compliance,
2ee7d064-f11d-4620-a5e7-de607fa87b91,2025-08-26T12:05:18.000Z,admin_action,348d9421-1e1b-43a4-9df6-810d4a6b3ce0,create,,low,compliance,
33bb8fe3-ed3d-40f5-9736-f9922a7b4e25,2025-08-26T12:05:18.000Z,admin_action,dbbaa21a-4724-4671-97c2-edc57b0ccefc,create,,low,compliance,
975c302b-5e9e-4be4-b907-5665925fa9c6,2025-08-26T12:05:18.000Z,admin_action,90710ede-caf8-4dca-adbb-fd5d467c91c8,create,,low,compliance,
786a062f-e9e1-45b5-8e7e-147db9510e02,2025-08-26T11:56:09.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
1f85d1bc-19dc-482d-b055-e9cdc7dabb95,2025-08-26T11:56:08.000Z,admin_action,c6472990-0ffa-4e44-8ded-a27bd3e58a9b,create,,low,compliance,
c2f2748d-31a1-4204-bcde-446fb50c9a7b,2025-08-26T11:56:08.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
d280b720-9d76-4594-abee-0b35746039e5,2025-08-26T11:56:08.000Z,admin_action,911e4b8b-0305-43ea-9e4e-731d34e86969,create,,low,compliance,
103ba58b-0ab5-4ec3-8287-20a152ece0b7,2025-08-26T11:56:07.000Z,admin_action,fa13b266-5857-488f-89dc-d4d174173426,create,,low,compliance,
37c96277-61e7-4d50-8076-7f98c523d955,2025-08-26T11:56:07.000Z,admin_action,78a77be2-39ce-4d2a-8ef7-15fcf147d885,create,,low,compliance,
873e7c9e-d96c-4440-8825-df55fd37e7eb,2025-08-26T11:52:49.000Z,student,anonymize-test-student-456,anonymize,,high,compliance,
